(Sample number540)  iteration number: 512, Error = 0.00133235
(Sample number541)  iteration number: 512, Error = 0.451389
(Sample number542)  iteration number: 512, Error = 0.00135382
(Sample number543)  iteration number: 512, Error = 0.00137439
(Sample number544)  iteration number: 512, Error = 0.00182068
(Sample number545)  iteration number: 512, Error = 0.00160875
(Sample number546)  iteration number: 512, Error = 0.0020647
(Sample number547)  iteration number: 512, Error = 0.00212757
(Sample number548)  iteration number: 512, Error = 0.00206408
(Sample number549)  iteration number: 512, Error = 0.00185904
(Sample number550)  iteration number: 491, Error = 0.00099999
(Sample number551)  iteration number: 512, Error = 0.00168272
(Sample number552)  iteration number: 512, Error = 0.0019392
(Sample number553)  iteration number: 512, Error = 0.00112253
(Sample number554)  iteration number: 1, Error = 0.000228449
(Sample number555)  iteration number: 512, Error = 0.00185004
(Sample number556)  iteration number: 1, Error = 0.000705471
(Sample number557)  iteration number: 254, Error = 0.000999625
(Sample number558)  iteration number: 512, Error = 0.00152503
(Sample number559)  iteration number: 512, Error = 0.002222
(Sample number560)  iteration number: 512, Error = 0.00188126
(Sample number561)  iteration number: 512, Error = 0.00319113
(Sample number562)  iteration number: 512, Error = 0.00207008
(Sample number563)  iteration number: 303, Error = 0.000998621
(Sample number564)  iteration number: 512, Error = 0.00115356
(Sample number565)  iteration number: 512, Error = 0.00100053
(Sample number566)  iteration number: 512, Error = 0.00166807
(Sample number567)  iteration number: 512, Error = 0.00199104
(Sample number568)  iteration number: 512, Error = 0.00102477
(Sample number569)  iteration number: 512, Error = 0.00123519
(Sample number570)  iteration number: 512, Error = 0.0013474
(Sample number571)  iteration number: 352, Error = 0.000999135
(Sample number572)  iteration number: 341, Error = 0.000999953
(Sample number573)  iteration number: 337, Error = 0.000999049
(Sample number574)  iteration number: 512, Error = 0.00201805
(Sample number575)  iteration number: 512, Error = 0.00189293
(Sample number576)  iteration number: 512, Error = 0.00150647
(Sample number577)  iteration number: 512, Error = 0.0029497
(Sample number578)  iteration number: 498, Error = 0.000999844
(Sample number579)  iteration number: 512, Error = 0.00176926
(Sample number580)  iteration number: 512, Error = 0.0017808
(Sample number581)  iteration number: 512, Error = 0.00194572
(Sample number582)  iteration number: 512, Error = 0.0012089
(Sample number583)  iteration number: 512, Error = 0.00273145
(Sample number584)  iteration number: 487, Error = 0.00099915
(Sample number585)  iteration number: 512, Error = 0.00137358
(Sample number586)  iteration number: 512, Error = 0.00133323
(Sample number587)  iteration number: 512, Error = 0.00234121
(Sample number588)  iteration number: 512, Error = 0.00135196
(Sample number589)  iteration number: 512, Error = 0.0024149
(Sample number590)  iteration number: 512, Error = 0.00200489
(Sample number591)  iteration number: 512, Error = 0.00130507
(Sample number592)  iteration number: 402, Error = 0.000999556
(Sample number593)  iteration number: 512, Error = 0.00220397
(Sample number594)  iteration number: 512, Error = 0.00157117
(Sample number595)  iteration number: 512, Error = 0.00261554
(Sample number596)  iteration number: 512, Error = 0.00109367
(Sample number597)  iteration number: 512, Error = 0.00171152
(Sample number598)  iteration number: 512, Error = 0.00150961
(Sample number599)  iteration number: 512, Error = 0.00106063
(Sample number600)  iteration number: 455, Error = 0.000999317
(Sample number601)  iteration number: 512, Error = 0.00107576
(Sample number602)  iteration number: 512, Error = 0.00159192
(Sample number603)  iteration number: 512, Error = 0.00210019
(Sample number604)  iteration number: 512, Error = 0.00183869
(Sample number605)  iteration number: 512, Error = 0.00128077
(Sample number606)  iteration number: 512, Error = 0.00196257
(Sample number607)  iteration number: 473, Error = 0.000998239
(Sample number608)  iteration number: 512, Error = 0.00149008
(Sample number609)  iteration number: 512, Error = 0.00230956
(Sample number610)  iteration number: 512, Error = 0.00118268
(Sample number611)  iteration number: 512, Error = 0.00225159
(Sample number612)  iteration number: 512, Error = 0.00213094
(Sample number613)  iteration number: 512, Error = 0.00158084
(Sample number614)  iteration number: 512, Error = 0.0022591
(Sample number615)  iteration number: 512, Error = 0.00158668
(Sample number616)  iteration number: 512, Error = 0.00189927
(Sample number617)  iteration number: 512, Error = 0.00112748
(Sample number618)  iteration number: 1, Error = 0.000138749
(Sample number619)  iteration number: 512, Error = 0.00226133
(Sample number620)  iteration number: 512, Error = 0.00120384
(Sample number621)  iteration number: 512, Error = 0.00248206
(Sample number622)  iteration number: 512, Error = 0.00238673
(Sample number623)  iteration number: 512, Error = 0.00237082
(Sample number624)  iteration number: 512, Error = 0.00109988
(Sample number625)  iteration number: 304, Error = 0.000998018
(Sample number626)  iteration number: 512, Error = 0.00195496
(Sample number627)  iteration number: 512, Error = 0.500781
(Sample number628)  iteration number: 512, Error = 0.00366528
(Sample number629)  iteration number: 512, Error = 0.00179626
(Sample number630)  iteration number: 512, Error = 0.00116974
(Sample number631)  iteration number: 512, Error = 0.00255805
(Sample number632)  iteration number: 512, Error = 0.00171029
(Sample number633)  iteration number: 499, Error = 0.000998899
(Sample number634)  iteration number: 512, Error = 0.00128212
(Sample number635)  iteration number: 512, Error = 0.00204246
(Sample number636)  iteration number: 512, Error = 0.487837
(Sample number637)  iteration number: 410, Error = 0.000999052
(Sample number638)  iteration number: 1, Error = 0.000578198
(Sample number639)  iteration number: 512, Error = 0.00211694
(Sample number640)  iteration number: 1, Error = 0.000952622
(Sample number641)  iteration number: 291, Error = 0.000999147
(Sample number642)  iteration number: 512, Error = 0.00149082
(Sample number643)  iteration number: 329, Error = 0.000999504
(Sample number644)  iteration number: 322, Error = 0.000999291
(Sample number645)  iteration number: 512, Error = 0.00171781
(Sample number646)  iteration number: 512, Error = 0.00121126
(Sample number647)  iteration number: 512, Error = 0.00196372
(Sample number648)  iteration number: 512, Error = 0.00172961
(Sample number649)  iteration number: 512, Error = 0.00209696
(Sample number650)  iteration number: 214, Error = 0.000996318
(Sample number651)  iteration number: 512, Error = 0.001648
(Sample number652)  iteration number: 1, Error = 8.48136e-05
(Sample number653)  iteration number: 512, Error = 0.00165133
(Sample number654)  iteration number: 495, Error = 0.000998968
(Sample number655)  iteration number: 1, Error = 0.000234466
(Sample number656)  iteration number: 512, Error = 0.00145476
(Sample number657)  iteration number: 512, Error = 0.00162742
(Sample number658)  iteration number: 438, Error = 0.00099894
(Sample number659)  iteration number: 512, Error = 0.00142922
(Sample number660)  iteration number: 512, Error = 0.00142368
(Sample number661)  iteration number: 512, Error = 0.00210211
(Sample number662)  iteration number: 512, Error = 0.0017174
(Sample number663)  iteration number: 409, Error = 0.000999323
(Sample number664)  iteration number: 315, Error = 0.000999725
(Sample number665)  iteration number: 512, Error = 0.00161015
(Sample number666)  iteration number: 512, Error = 0.00123403
(Sample number667)  iteration number: 512, Error = 0.00147215
(Sample number668)  iteration number: 512, Error = 0.00195481
(Sample number669)  iteration number: 1, Error = 0.000676642
(Sample number670)  iteration number: 1, Error = 0.000401084
(Sample number671)  iteration number: 512, Error = 0.470691
(Sample number672)  iteration number: 512, Error = 0.00127093
(Sample number673)  iteration number: 1, Error = 0.000461163
(Sample number674)  iteration number: 512, Error = 0.00146643
(Sample number675)  iteration number: 512, Error = 0.00151225
(Sample number676)  iteration number: 1, Error = 0.000599909
(Sample number677)  iteration number: 489, Error = 0.000999281
(Sample number678)  iteration number: 484, Error = 0.000999884
(Sample number679)  iteration number: 370, Error = 0.000998551
(Sample number680)  iteration number: 512, Error = 0.00180414
(Sample number681)  iteration number: 398, Error = 0.000998764
(Sample number682)  iteration number: 512, Error = 0.001549
(Sample number683)  iteration number: 436, Error = 0.000998978
(Sample number684)  iteration number: 325, Error = 0.000999213
(Sample number685)  iteration number: 1, Error = 0.000910957
(Sample number686)  iteration number: 512, Error = 0.00162614
(Sample number687)  iteration number: 512, Error = 0.00171521
(Sample number688)  iteration number: 512, Error = 0.00148732
(Sample number689)  iteration number: 496, Error = 0.000999675
(Sample number690)  iteration number: 511, Error = 0.000999515
(Sample number691)  iteration number: 512, Error = 0.00258162
(Sample number692)  iteration number: 512, Error = 0.00100303
(Sample number693)  iteration number: 262, Error = 0.000998096
(Sample number694)  iteration number: 507, Error = 0.000999515
(Sample number695)  iteration number: 512, Error = 0.00317526
(Sample number696)  iteration number: 512, Error = 0.00127976
(Sample number697)  iteration number: 512, Error = 0.00240241
(Sample number698)  iteration number: 350, Error = 0.000998474
(Sample number699)  iteration number: 415, Error = 0.000998352
(Sample number700)  iteration number: 512, Error = 0.00211836
(Sample number701)  iteration number: 512, Error = 0.00102159
(Sample number702)  iteration number: 512, Error = 0.00112419
(Sample number703)  iteration number: 512, Error = 0.00166904
(Sample number704)  iteration number: 512, Error = 0.00132738
(Sample number705)  iteration number: 512, Error = 0.50018
(Sample number706)  iteration number: 512, Error = 0.00107388
(Sample number707)  iteration number: 512, Error = 0.00108249
(Sample number708)  iteration number: 512, Error = 0.00104245
(Sample number709)  iteration number: 512, Error = 0.001801
(Sample number710)  iteration number: 418, Error = 0.000999356
(Sample number711)  iteration number: 512, Error = 0.00165423
(Sample number712)  iteration number: 512, Error = 0.00102208
